1155.47	2412.17
1157.571	2392.83
1159.671	2408.5
1161.77	2399.5
1163.868	2398.83
1165.964	2390.17
1168.059	2406.17
1170.153	2384.83
1172.246	2398.83
1174.337	2379.5
1176.427	2353.5
1178.516	2374.83
1180.604	2367.5
1182.69	2371.17
1184.775	2357.17
1186.859	2364.17
1188.942	2380.17
1191.023	2339.17
1193.103	2355.5
1195.182	2357.83
1197.259	2381.17
1199.336	2351.83
1201.411	2342.83
1203.485	2338.83
1205.557	2344.83
1207.629	2334.17
1209.699	2344.17
1211.768	2306.5
1213.835	2329.5
1215.902	2329.83
1217.967	2330.83
1220.031	2332.17
1222.093	2344.17
1224.155	2347.83
1226.215	2337.83
1228.274	2315.17
1230.332	2321.83
1232.388	2317.5
1234.443	2345.17
1236.498	2339.17
1238.55	2352.5
1240.602	2355.83
1242.652	2326.83
1244.701	2335.83
1246.749	2336.83
1248.796	2354.83
1250.842	2345.83
1252.886	2310.5
1254.929	2307.83
1256.971	2280.17
1259.011	2311.5
1261.051	2304.83
1263.089	2294.5
1265.126	2307.5
1267.161	2260.5
1269.196	2295.5
1271.229	2278.17
1273.261	2276.5
1275.292	2277.83
1277.322	2284.17
1279.35	2291.17
1281.378	2295.83
1283.404	2293.17
1285.428	2302.83
1287.452	2296.5
1289.474	2307.5
1291.496	2283.5
1293.516	2260.5
1295.534	2268.5
1297.552	2251.83
1299.568	2289.83
1301.584	2266.83
1303.598	2277.5
1305.61	2274.5
1307.622	2270.83
1309.633	2261.5
1311.642	2248.17
1313.65	2251.5
1315.657	2249.5
1317.662	2211.17
1319.667	2207.17
1321.67	2202.83
1323.672	2217.17
1325.673	2217.5
1327.673	2210.5
1329.671	2216.5
1331.668	2183.17
1333.665	2178.5
1335.66	2150.17
1337.653	2172.17
1339.646	2186.17
1341.637	2166.5
1343.628	2120.83
1345.617	2138.17
1347.604	2143.5
1349.591	2132.5
1351.577	2126.17
1353.561	2132.17
1355.544	2129.17
1357.526	2159.83
1359.507	2137.17
1361.487	2147.83
1363.465	2120.5
1365.442	2126.5
1367.418	2122.5
1369.393	2112.5
1371.367	2135.17
1373.34	2121.83
1375.311	2119.83
1377.282	2102.83
1379.251	2114.83
1381.219	2113.17
1383.185	2118.17
1385.151	2114.83
1387.116	2121.83
1389.079	2089.17
1391.041	2086.17
1393.002	2085.17
1394.962	2090.5
1396.921	2074.5
1398.878	2077.83
1400.834	2067.17
1402.79	2058.5
1404.744	2034.17
1406.697	2055.5
1408.648	2039.17
1410.599	2037.5
1412.549	2038.17
1414.497	2009.83
1416.444	2020.5
1418.39	1997.5
1420.335	2004.83
1422.279	2025.17
1424.221	2004.17
1426.163	2017.17
1428.103	2001.5
1430.042	2005.17
1431.98	1979.83
1433.917	1988.17
1435.853	1993.5
1437.787	2001.5
1439.721	1997.83
1441.653	1992.17
1443.584	1997.5
1445.514	1986.83
1447.443	1970.83
1449.371	1955.83
1451.298	1954.5
1453.223	1961.17
1455.147	1950.17
1457.071	1944.83
1458.993	1938.17
1460.914	1942.83
1462.834	1946.5
1464.752	1942.17
1466.67	1927.5
1468.587	1919.17
1470.502	1920.83
1472.416	1894.5
1474.329	1920.17
1476.241	1901.5
1478.152	1900.17
1480.062	1904.17
1481.971	1885.83
1483.878	1889.83
1485.784	1887.83
1487.69	1877.5
1489.594	1871.83
1491.497	1867.5
1493.399	1870.17
1495.3	1870.83
1497.199	1867.17
1499.098	1867.17
1500.996	1859.5
1502.892	1881.5
1504.787	1865.17
1506.681	1881.83
1508.574	1844.17
1510.466	1841.83
1512.357	1838.83
1514.247	1822.83
1516.136	1837.5
1518.023	1855.83
1519.909	1833.83
1521.795	1817.83
1523.679	1822.5
1525.562	1836.5
1527.444	1794.5
1529.325	1805.17
1531.205	1801.83
1533.084	1774.83
1534.961	1792.83
1536.838	1760.83
1538.713	1781.5
1540.588	1766.83
1542.461	1759.5
1544.333	1776.5
1546.204	1750.17
1548.074	1749.17
1549.943	1744.5
1551.811	1744.17
1553.677	1753.17
1555.543	1717.17
1557.408	1718.83
1559.271	1720.17
1561.133	1721.83
1562.995	1722.5
1564.855	1743.83
1566.714	1751.5
1568.572	1727.5
1570.429	1725.83
1572.285	1732.83
1574.14	1733.17
1575.993	1737.83
1577.846	1725.17
1579.697	1720.83
1581.548	1713.83
1583.397	1725.83
1585.246	1723.17
1587.093	1706.17
1588.939	1715.83
1590.784	1715.5
1592.628	1705.17
1594.471	1706.83
1596.313	1708.83
1598.154	1688.5
1599.994	1688.17
1601.832	1677.83
1603.67	1677.83
1605.507	1665.17
1607.342	1670.17
1609.177	1655.83
1611.01	1641.17
1612.842	1655.17
1614.673	1642.5
1616.504	1643.83
1618.333	1619.83
1620.161	1629.17
1621.988	1650.17
1623.814	1640.83
1625.639	1636.17
1627.462	1625.17
1629.285	1631.83
1631.107	1652.17
1632.928	1638.17
1634.747	1637.83
1636.566	1632.17
1638.383	1623.5
1640.2	1615.83
1642.015	1606.5
1643.829	1606.5
1645.643	1597.83
1647.455	1613.17
1649.266	1623.83
1651.076	1592.83
1652.885	1586.5
1654.693	1591.5
1656.5	1558.17
1658.306	1558.17
1660.111	1564.5
1661.915	1567.17
1663.718	1553.5
1665.52	1540.83
1667.321	1554.83
1669.12	1516.5
1670.919	1537.5
1672.717	1510.5
1674.513	1524.83
1676.309	1509.5
1678.103	1513.17
1679.897	1490.5
1681.689	1513.17
1683.481	1490.5
1685.271	1503.17
1687.061	1513.17
1688.849	1488.83
1690.636	1512.5
1692.422	1508.83
1694.208	1497.17
1695.992	1508.17
1697.775	1474.17
1699.557	1507.5
1701.338	1507.83
1703.118	1491.17
1704.898	1477.83
1706.676	1485.83
1708.453	1479.83
1710.229	1484.5
1712.004	1477.5
1713.778	1483.83
1715.551	1477.5
1717.323	1453.5
1719.093	1454.83
1720.863	1455.83
1722.632	1454.17
1724.4	1446.17
1726.167	1461.83
1727.933	1464.83
1729.698	1451.5
1731.461	1433.83
1733.224	1439.17
1734.986	1439.5
1736.747	1429.17
1738.506	1422.83
1740.265	1417.83
1742.023	1422.83
1743.78	1411.17
1745.535	1423.17
1747.29	1406.83
1749.044	1415.5
1750.797	1408.83
1752.548	1414.5
1754.299	1397.83
1756.049	1418.5
1757.797	1411.17
1759.545	1380.83
1761.292	1394.5
1763.037	1388.83
1764.782	1387.83
1766.526	1378.83
1768.268	1380.83
1770.01	1382.5
1771.751	1380.83
1773.49	1386.17
1775.229	1379.83
1776.967	1374.5
1778.703	1374.5
1780.439	1370.83
1782.174	1370.83
1783.908	1362.17
1785.64	1355.17
1787.372	1365.83
1789.103	1362.5
1790.833	1349.17
1792.561	1357.5
1794.289	1353.17
1796.016	1332.17
1797.742	1342.83
1799.467	1336.17
1801.19	1341.5
1802.913	1325.17
1804.635	1325.17
1806.356	1323.83
1808.076	1332.5
1809.795	1318.17
1811.513	1300.83
1813.23	1305.83
1814.946	1302.5
1816.661	1296.83
1818.375	1297.17
1820.088	1281.17
1821.8	1283.83
1823.511	1282.5
1825.221	1252.83
1826.93	1284.17
1828.638	1264.17
1830.346	1257.5
1832.052	1243.83
1833.757	1234.5
1835.461	1244.17
1837.165	1243.83
1838.867	1238.17
1840.568	1242.83
1842.269	1245.17
1843.968	1249.17
1845.667	1234.5
1847.364	1232.5
1849.061	1235.5
1850.756	1240.83
1852.451	1224.5
1854.144	1229.5
1855.837	1210.83
1857.529	1226.83
1859.219	1236.83
1860.909	1237.5
1862.598	1223.17
1864.286	1214.83
1865.973	1196.17
1867.659	1195.83
1869.344	1197.83
1871.028	1182.83
1872.711	1191.5
1874.393	1189.83
1876.074	1172.83
1877.754	1173.5
1879.434	1178.5
1881.112	1172.5
1882.789	1162.83
1884.466	1159.17
1886.141	1178.17
1887.816	1170.83
1889.489	1170.5
1891.162	1166.83
1892.833	1184.83
1894.504	1160.83
1896.174	1179.17
1897.843	1164.17
1899.51	1165.5
1901.177	1183.83
1902.843	1164.17
1904.508	1163.17
1906.172	1149.5
1907.835	1161.83
1909.498	1156.17
1911.159	1150.83
1912.819	1155.17
1914.479	1134.17
1916.137	1141.5
1917.794	1137.83
1919.451	1132.17
1921.107	1119.17
1922.761	1124.83
1924.415	1128.83
1926.068	1117.5
1927.72	1128.17
1929.371	1112.5
1931.021	1104.17
1932.67	1106.17
1934.318	1101.5
1935.965	1097.5
1937.611	1109.5
1939.257	1102.5
1940.901	1107.83
1942.545	1083.5
1944.187	1093.5
1945.829	1090.5
1947.469	1093.83
1949.109	1093.5
1950.748	1085.5
1952.386	1090.83
1954.023	1094.5
1955.659	1078.83
1957.294	1076.17
1958.928	1071.5
1960.562	1077.17
1962.194	1067.5
1963.826	1078.83
1965.456	1057.83
1967.086	1053.83
1968.714	1046.5
1970.342	1039.83
1971.969	1054.5
1973.595	1041.17
1975.22	1047.5
1976.844	1036.83
1978.467	1032.83
1980.09	1030.17
1981.711	1029.83
1983.331	1025.83
1984.951	1011.17
1986.57	1019.17
1988.187	1020.5
1989.804	1029.83
1991.42	1027.83
1993.035	1017.5
1994.649	996.17
1996.262	1001.83
1997.874	1032.17
1999.486	996.17
2001.096	1018.17
2002.706	1013.17
2004.314	997.83
2005.922	1007.83
2007.529	988.5
2009.135	993.5
2010.74	985.83
2012.344	973.83
2013.947	989.5
2015.55	981.5
2017.151	966.83
2018.751	974.83
2020.351	972.5
2021.95	959.83
2023.548	963.83
2025.145	972.83
2026.741	964.5
2028.336	955.83
2029.93	958.17
2031.523	947.5
2033.116	956.83
2034.707	952.17
2036.298	957.83
2037.888	957.83
2039.476	957.83
2041.064	950.17
2042.652	948.83
2044.238	954.83
2045.823	940.5
2047.407	938.5
2048.991	937.5
2050.574	937.83
2052.155	940.17
2053.736	926.83
2055.316	930.83
2056.895	920.83
2058.474	936.17
2060.051	938.5
2061.627	929.5
2063.203	923.17
2064.778	918.17
2066.351	915.5
2067.924	902.17
2069.496	907.5
2071.067	899.5
2072.638	896.5
2074.207	882.17
2075.776	893.83
2077.343	890.17
2078.91	896.17
2080.476	886.5
2082.041	875.5
2083.605	881.5
2085.168	876.17
2086.731	880.83
2088.292	864.17
2089.853	877.5
2091.413	877.17
2092.972	868.83
2094.53	874.5
2096.087	878.83
2097.643	867.83
2099.198	859.83
2100.753	859.17
2102.307	868.5
2103.859	855.17
2105.411	861.17
2106.963	859.5
2108.513	855.83
2110.062	854.17
2111.611	856.83
2113.158	845.17
2114.705	838.83
2116.251	832.17
2117.796	840.5
2119.34	856.17
2120.883	827.17
2122.426	842.17
2123.967	822.83
2125.508	824.17
2127.048	821.17
2128.587	827.5
2130.125	798.83
2131.662	777.5
2133.199	767.83
2134.734	764.17
2136.269	0.5
2137.803	-0.83
2139.336	1.83
2140.868	-0.5
