2025-03-25 14-04-43 3500 T1 720 T2 5
0.0629855,20.1216632876304,15.6960045445323
0.6868071,20.1207145337754,15.7263747011102
1.3147321,20.1072857838445,15.756154221413
1.9403059,20.0859382108985,15.7858994856671
2.5660161,20.0573599864506,15.8149699254968
3.1900657,20.0231274236717,15.8441676936629
3.8087948,19.9845090066818,15.873408296847
4.4240737,19.9401885553099,15.9016107694055
5.0581028,19.8910893934485,15.9306722340411
5.6980235,19.8358555716246,15.9595472184184
6.3158626,19.7776678730122,15.9873504162586
6.9341448,19.7163628207588,16.0152822711368
7.5591737,19.649825964092,16.0426723304184
8.1839453,19.5796527558928,16.0702891137631
8.8020082,19.5065555270536,16.0973947104179
9.4280324,19.4289862129099,16.1238386239643
10.0527782,19.3482548273729,16.1503450089329
10.6779939,19.2642387877022,16.1764120784341
11.3031444,19.1772421817797,16.2023291827337
11.9298511,19.0877900663045,16.227642980703
12.5570434,18.9944526014715,16.2527215600582
13.1860361,18.8993774541328,16.2778523084665
13.8147603,18.8038703978033,16.302092890839
14.4379882,18.7097824307639,16.3258285093561
15.0629365,18.6154449011207,16.348813473481
15.7067519,18.5175318026529,16.3725008698707
16.3341455,18.4212693761921,16.3948190853747
16.9505478,18.3273011818876,16.4165588516812
17.5743133,18.2313143114117,16.4371784649615
18.2005605,18.1350812620485,16.4580959266567
18.8266705,18.0385369504838,16.4783109566081
19.4438794,17.9430193732541,16.4976237857187
20.0737426,17.84578390399,16.5164255088459
20.6998729,17.7495504075294,16.53463999073
21.3260306,17.6531089849906,16.5527127068221
21.9528206,17.5572937954728,16.5700710307898
22.5778262,17.4616287204298,16.5864772386368
23.2188868,17.3634599730036,16.6028974312236
23.8463966,17.2685212442583,16.6183038262857
24.4614507,17.175534861253,16.6327127338403
25.0869112,17.0813552735038,16.6467023995255
25.7093631,16.9880456284943,16.6604021168992
26.3397932,16.8952653086789,16.6733386203586
26.9627993,16.8023804400499,16.6853208672485
27.5910296,16.7105135771604,16.6964235997658
28.2204135,16.6175978539529,16.7075166833226
28.8525415,16.5272387154374,16.717893214504
29.4812941,16.4356913926466,16.7277563544794
30.1060464,16.3464631953997,16.7361298393558
30.733532,16.2579592844012,16.7443341042687
31.3595493,16.1701301038144,16.7522005634445
31.9825512,16.0830180314205,16.7594071633315
32.6142389,15.9971671362339,16.7657251702983
33.2497134,15.9095253977494,16.7717693400673
33.8761261,15.8249876154741,16.777372086691
34.5045716,15.7411339752176,16.7823956022852
35.128464,15.6583810947062,16.7861311657193
35.7523289,15.5765806243573,16.7896778877118
36.3813564,15.4953970653795,16.7923805887153
37.0067222,15.4155540143959,16.794868827709
37.6329716,15.3365201945769,16.7965762956296
38.2506325,15.2596075315285,16.7980215529874
38.8784824,15.1818806425408,16.7983630513594
39.5022773,15.1058975297334,16.7986652904799
40.1272025,15.0305926203035,16.7980689706742
40.7532477,14.9566202689045,16.797172129832
41.3779407,14.8830463488423,16.7954064785525
42.0034972,14.8104499633641,16.793786389725
42.6160818,14.7402919717074,16.7914083240174
43.2375951,14.6714761155684,16.7882145131119
43.8629595,14.6011696811652,16.784777694401
44.4881773,14.5329921094201,16.7805459144653
45.1214448,14.4650781038507,16.7764602822922
45.744998,14.398290213497,16.7715096235464
46.3684216,14.3330559724137,16.7661189751112
46.995458,14.2686131055518,16.7602147144548
47.6179533,14.2052714092692,16.7543872960091
48.25024,14.142575698381,16.7477147832329
48.87946,14.0802023718019,16.7405149413114
49.5010651,14.0199254711998,16.7330090278063
50.1271625,13.9600843054751,16.7252145070313
50.7558742,13.9014801326415,16.7172153122937
51.3735537,13.8441987169348,16.7085794959305
52.0012275,13.7871333071042,16.6993675669937
52.6318474,13.7312351153558,16.6898916299955
53.2540005,13.6763404290026,16.6801061266476
53.8838086,13.6219640638613,16.6699984545445
54.5071116,13.5690876057138,16.6597524855373
55.1338299,13.5170835851275,16.6486480292874
55.7589127,13.4658344094837,16.6378346913872
56.3750465,13.416139386208,16.6264454906566
57.0015336,13.366950554365,16.6147921256563
57.6295498,13.3182231380298,16.6032034514072
58.2527984,13.2706271938636,16.5908376452208
58.8795841,13.2237789527146,16.578014980627
59.5022528,13.1780321762115,16.5656710238715
60.1289829,13.1330276189359,16.5520409993523
60.7584655,13.0888385263675,16.5387797072317
61.3856995,13.0448428577703,16.5251334558119
62.0020404,13.0027353426494,16.5116699699206
62.6265377,12.9609729708929,16.4972646087629
63.2500784,12.9201417211746,16.4830917692239
63.8750201,12.8798325130599,16.4687798194796
64.50188,12.8402015591957,16.4534516706977
65.1240573,12.8016055776742,16.4390666846098
65.7520867,12.7636807698634,16.4235933095654
66.3834142,12.7264786897165,16.4080544235644
67.0074034,12.6897331546473,16.3928264320192
67.6217448,12.6544609697101,16.3771918837912
68.2495087,12.619509776088,16.3615529066857
68.8746964,12.5850971361618,16.3457063703961
69.4999022,12.5515579877549,16.3295706711411
70.1243672,12.518544671924,16.313001244032
70.7387651,12.4865279113497,16.2968905444218
71.3634889,12.45491656139,16.2802375547732
71.985679,12.4241403796102,16.2635431418297
72.609953,12.3937355962728,16.2471737280796
73.2409638,12.3639586315699,16.2298455234953
73.8719921,12.3343843359518,16.2127081083258
74.4963747,12.3054541165281,16.1953941402897
75.1203749,12.2777446651053,16.1784634027315
75.7520062,12.2501081744047,16.1605524955804
76.3761439,12.2235032669055,16.143356627957
76.9990755,12.1971008162934,16.1256037113437
77.6288275,12.1710915869103,16.1076256093687
78.254884,12.1458896698606,16.09040305401
78.8769824,12.1212999567482,16.0721432158207
79.5050704,12.097223848402,16.0541045848965
80.1302791,12.0735084732581,16.0366174769974
80.7626848,12.0504392563008,16.0183206376551
81.3925633,12.0272897866261,16.000203320369
82.0197754,12.0051180519526,15.9817445931355
82.647866,11.9834743289033,15.9634321563857
83.2731822,11.962271165893,15.9452335540629
83.8974563,11.9413038012795,15.9268803079423
84.5228743,11.9211253865736,15.9085857351393
85.1357858,11.9016051810889,15.8905793082583
85.7574604,11.8824017739346,15.8722586306992
86.3849397,11.8632720083256,15.8539611938895
87.0093974,11.8446537595969,15.8358578029743
87.6324536,11.8266523364098,15.8172602220834
88.259743,11.8088057640701,15.7987700030803
88.8821119,11.791250100673,15.7802611352693
89.4992304,11.7746188016515,15.7617625308562
90.1255083,11.7578568443063,15.7434932607989
90.7567818,11.7415157094506,15.7246124316658
91.3794665,11.7255706023918,15.7060292977719
91.9957881,11.7100626616594,15.6879228417628
92.6207046,11.6950587668127,15.6695690639068
93.2511421,11.6800651662699,15.651177350346
93.8886396,11.6650641579901,15.6318485228981
94.5119772,11.6505233573543,15.6136617893137
95.1368253,11.6367862517737,15.5953928388371
95.7628881,11.6231870304454,15.5767631222383
96.3861474,11.6097926622045,15.5585164040075
97.0050942,11.5968975255668,15.5398686082775
97.6295984,11.5840951234972,15.5218920840245
98.256738,11.5716292249828,15.5035575629077
98.8820407,11.5595205391822,15.4851444581209
99.5073011,11.5474971255653,15.4671924989079
100.1321053,11.5358825062674,15.4489860289334
100.7578212,11.5242028061851,15.4308580545916
101.3814357,11.5131530118254,15.4124056014437
102.006091,11.5022372057075,15.394205668894
102.6296504,11.4915217492765,15.3763837233403
103.2570402,11.4811341844325,15.3583290180743
103.8845777,11.470833955664,15.3402577860014
104.5017043,11.4610663338393,15.3222894974898
105.125078,11.4513014788099,15.3043957396135
105.7508281,11.4416750232548,15.2870612378661
106.3755089,11.4324947429903,15.2691155919114
107.0029818,11.4234392432348,15.2515587684535
107.6279144,11.4144565620227,15.233493092757
108.2526125,11.405666727103,15.2160023157391
108.8809245,11.3969778961137,15.1984271740256
109.5067172,11.388772588194,15.1809223137252
110.123833,11.3807218233176,15.1637642779645
110.7503133,11.3727474040483,15.145957023349
111.3762287,11.3650276986578,15.1288080902423
