# 10
1.980000000000000000e+03,2.622724759378930806e-02
1.981000000000000000e+03,3.817182130317119809e-02
1.982000000000000000e+03,3.187670812247266061e-02
1.983000000000000000e+03,3.171529496427677453e-02
1.984000000000000000e+03,3.268377391366170115e-02
1.985000000000000000e+03,4.446693450615397947e-02
1.986000000000000000e+03,3.655768971629481945e-02
1.987000000000000000e+03,3.784899498567929205e-02
1.988000000000000000e+03,3.478214497240156994e-02
1.989000000000000000e+03,3.139246864792678837e-02
1.990000000000000000e+03,2.525876864767503949e-02
1.991000000000000000e+03,2.316039759938764986e-02
1.992000000000000000e+03,2.638866075152154420e-02
1.993000000000000000e+03,2.154626602527689658e-02
1.994000000000000000e+03,2.558159496299341334e-02
1.995000000000000000e+03,3.849464762072171697e-02
1.996000000000000000e+03,2.864844496118176820e-02
1.997000000000000000e+03,2.655007390926712035e-02
1.998000000000000000e+03,3.074681601539342932e-02
1.999000000000000000e+03,3.526638444783652265e-02
2.000000000000000000e+03,3.058540285729469815e-02
2.001000000000000000e+03,4.043160552726353385e-02
2.002000000000000000e+03,2.945551075098918128e-02
2.003000000000000000e+03,2.945551075098918128e-02
2.004000000000000000e+03,2.897127127706383351e-02
2.005000000000000000e+03,3.106964233163238623e-02
2.006000000000000000e+03,3.510497128934390171e-02
2.007000000000000000e+03,3.058540285729469815e-02
2.008000000000000000e+03,3.575062392340043471e-02
2.009000000000000000e+03,4.624247925988872465e-02
2.010000000000000000e+03,2.412887654447606195e-02
2.011000000000000000e+03,2.929409759300040730e-02
2.012000000000000000e+03,3.349083970520175951e-02
2.013000000000000000e+03,2.897127127706383351e-02
2.014000000000000000e+03,2.929409759300040730e-02
2.015000000000000000e+03,2.703431338258407285e-02
2.016000000000000000e+03,3.542779760634347935e-02
2.017000000000000000e+03,3.494355813086558876e-02
2.018000000000000000e+03,2.090061339599205009e-02
2.019000000000000000e+03,2.041637392416214766e-02
2.020000000000000000e+03,3.801040814441793148e-02
2.021000000000000000e+03,3.526638444783652265e-02
2.022000000000000000e+03,3.090822917350598276e-02
2.023000000000000000e+03,3.236094759714409214e-02
2.024000000000000000e+03,5.124628721243221219e-02
2.025000000000000000e+03,3.219953443890630207e-02
2.026000000000000000e+03,2.913268443502529600e-02
2.027000000000000000e+03,2.235333181217112608e-02
2.028000000000000000e+03,2.993975022503767361e-02
2.029000000000000000e+03,1.912506866650550905e-02
2.030000000000000000e+03,4.010877920935837504e-02
2.031000000000000000e+03,4.349845555035583566e-02
2.032000000000000000e+03,4.769519769616091531e-02
2.033000000000000000e+03,5.027780825268412385e-02
2.034000000000000000e+03,5.399031093487989541e-02
2.035000000000000000e+03,4.704954505766139466e-02
2.036000000000000000e+03,5.011639509278220661e-02
2.037000000000000000e+03,4.640389241941209747e-02
2.038000000000000000e+03,4.866367665438185719e-02
2.039000000000000000e+03,4.317562923187858587e-02
2.040000000000000000e+03,4.027019236830351595e-02
2.041000000000000000e+03,3.542779760634347935e-02
2.042000000000000000e+03,3.284518707194156173e-02
2.043000000000000000e+03,3.413649233868804728e-02
2.044000000000000000e+03,3.752616866824583924e-02
2.045000000000000000e+03,3.300660023023548051e-02
2.046000000000000000e+03,3.365225286355209150e-02
2.047000000000000000e+03,3.219953443890630207e-02
2.048000000000000000e+03,3.316801338854347136e-02
2.049000000000000000e+03,3.316801338854347136e-02
2.050000000000000000e+03,3.042398969920977539e-02
